Commit ID 	 Time 	 LOCChanged 	 LOCADD 	 LOCRem 	 Totalfiles 	 Filesadd 	 Filesrem 
9e8d812ce99	08	7	6	1	1	0	0
567470b136c	07	57	43	14	2	0	0
08782931205	07	216	163	53	4	0	0
09bb1d64dc7	23	2	1	1	1	0	0
6efc86df6a9	22	7	6	1	1	0	0
a962cca390f	16	8	8	0	2	0	0
91ecfbcae86	13	534	2	532	9	0	2
70bf121f21c	01	17	13	4	1	0	0
7a6a77e07c9	14	95	30	65	2	0	0
78487b6256e	14	95	30	65	2	0	0
9e77b1a82ec	10	82	57	25	6	0	0
4d3a907f732	13	235	156	79	6	1	0
3de406cc58b	13	84	84	0	2	2	0
1c2dd454dbf	22	33	21	12	4	0	0
a845bf74ae0	00	60	60	0	2	1	0
4062a42aae4	00	4	3	1	1	0	0
1e29fe65c31	23	2	1	1	1	0	0
1037f5c1136	23	5	2	3	1	0	0
858f23094e9	22	1691	1415	276	8	4	1
c953ecfb9ed	22	10	9	1	1	0	0
3b16a89b3a3	22	4	2	2	1	0	0
2eb1274d6cf	18	4	2	2	2	0	0
09ac99f1f4b	01	45	23	22	1	0	0
406f44a86b3	02	101	63	38	7	0	0
126e3ba2d38	02	211	0	211	3	0	2
cc82724fdcd	02	271	0	271	3	0	2
d9aa9b54cfb	02	106	50	56	3	0	0
5c9a262eb07	01	6	3	3	1	0	0
9cec08e4902	23	191	91	100	6	0	0
b3884c574b3	02	124	96	28	0	0	0
4a346929031	02	124	96	28	0	0	0
df15472d347	02	124	96	28	0	0	0
25ce5016f4d	03	1	0	1	1	0	0
874321298bd	03	17	10	7	1	0	0
a5e67ad9e77	02	129	100	29	0	0	0
b1664daeb99	18	745	741	4	4	1	0
3ef6433255c	04	47	44	3	0	0	0
a293f90db46	19	299	148	151	1	0	0
583f2e59996	04	7	3	4	2	0	0
fd013d17a21	03	791	790	1	3	1	0
35e32225d12	02	2	1	1	0	0	0
8d70294c31d	03	2	1	1	1	0	0
36846f9b6b2	02	47	22	25	5	0	0
38d8cd60ea1	21	22	10	12	1	0	0
61af4207dae	22	30	28	2	2	0	0
f99fc29e62c	22	9	9	0	2	0	0
6329633a3e3	22	5	5	0	1	0	0
8ee9c53c771	21	34	25	9	1	0	0
d8d627e2d4a	12	25	0	25	3	0	0
9526fef626c	02	2	1	1	0	0	0
88947dc4f09	02	2	1	1	0	0	0
07f3274ac42	02	172	94	78	1	0	0
f9fea12555c	02	5	5	0	1	0	0
f263b291414	02	196	145	51	2	0	0
25d0e380485	16	25	25	0	3	0	0
8da7202d0bb	23	16	12	4	1	0	0
a763a4f4d99	00	2	1	1	1	0	0
8ca0b9a3c5e	00	15	6	9	1	0	0
a61066ea1b0	02	2	1	1	0	0	0
e6e6e87463d	04	8	3	5	3	0	0
f0bf325495e	03	11	6	5	1	0	0
4475b76535e	02	408	217	191	3	0	0
8c9b2d10663	03	10	5	5	1	0	0
0b5bf70bff8	22	12	9	3	2	0	0
87d898929ff	03	512	481	31	3	2	0
4fddca09f11	22	153	153	0	1	0	0
b0eed655841	01	354	354	0	1	0	0
b8879d64dd4	22	9	0	9	1	0	0
6ad629895d5	21	23	10	13	4	0	0
bb3bf091d44	22	197	104	93	2	0	0
5087c62f18f	21	14	7	7	2	0	0
2ce0961de18	21	54	47	7	4	0	0
0eb4c2157da	23	477	470	7	5	0	0
c99962e4cde	21	26	13	13	8	0	0
e0f47be9d0d	23	162	99	63	13	0	0
43d75952ffc	22	22	4	18	1	0	0
dc99aa0c8ca	00	145	117	28	2	0	0
b70f8aec848	02	2	1	1	0	0	0
595509bb4cc	20	2	1	1	1	0	0
b9540c28e99	20	18	10	8	1	0	0
01148265cbf	01	38	23	15	1	0	0
1ac133ea6f3	20	30	12	18	2	0	0
dea23313776	17	281	150	131	1	0	0
7c731ec9dd5	05	447	313	134	3	0	0
af15b4e45a7	15	47	26	21	1	0	0
9ddfcfecca2	15	51	14	37	2	0	0
9e31e0837ec	02	13	12	1	3	0	0
fe6f3638372	00	3	1	2	1	0	0
b7b0c92ac18	23	2	2	0	1	0	0
c3ffbf219ca	22	61	53	8	2	0	0
86518c3b110	23	10	9	1	1	0	0
2d8ab906135	22	5	0	5	1	0	0
0b763213083	22	24	17	7	1	0	0
a6f2082b33d	22	3	1	2	1	0	0
d1bf9cf1f8e	12	4	2	2	0	0	0
0a2f1cb334e	00	956	947	9	5	1	0
0b96c5bc3b0	00	134	134	0	2	0	0
2655269911d	00	4	4	0	0	0	0
bd62203d137	16	384	363	21	6	2	0
d66cf5f32cc	09	12	10	2	1	0	0
fe804d9bc7c	09	8	5	3	1	0	0
9be07f7fe19	09	12	6	6	1	0	0
ad41e778b43	09	15	10	5	1	0	0
dd3308851d4	09	2	1	1	1	0	0
4a2cb078088	17	42	26	16	6	0	0
a6aca21ced2	03	7	5	2	1	0	0
6d266219cc8	17	12	10	2	1	0	0
e047ec340dc	03	12	11	1	1	0	0
4eea3e45bd6	03	4	2	2	2	0	0
3c3d1d31c56	03	15	9	6	4	0	2
e85733a80ba	02	9	7	2	1	0	0
46dc393ff17	02	6	3	3	1	0	0
a807ac6660f	02	41	27	14	1	0	0
2d39e1341c1	02	18	11	7	1	0	0
cecc3513036	01	18	15	3	1	0	0
0580f9a9bfc	01	51	51	0	1	1	0
bea5e6eff6b	00	6	0	6	2	0	0
967b7b0d8cd	00	14	13	1	2	0	0
f48c36f74f9	00	30	21	9	2	0	0
1361e87e807	15	12	7	5	1	0	0
b0f048e9709	05	235	0	235	1	0	1
03a74efb168	04	12	6	6	2	0	0
8b9f7c6eb24	04	30	30	0	1	0	0
13fb6f7fa17	04	85	79	6	1	0	0
51300f36d6d	04	5	3	2	1	0	0
6e522fb27bd	03	22	20	2	2	0	0
9f9332963af	01	22	16	6	0	0	0
9a9edb0e8e6	22	5	5	0	1	0	0
3216f08b6d9	00	2	2	0	1	0	0
1d0193a7334	00	4	2	2	2	0	0
f37cc8720b4	00	4	4	0	0	0	0
6f08fdbcca6	00	8	5	3	0	0	0
d56e1a3fcdd	00	4	2	2	0	0	0
276b0b174e6	00	7	6	1	0	0	0
3947269f97d	00	12	12	0	1	0	0
d7de459b80c	00	4	2	2	1	0	0
6e54f416ad1	00	15	11	4	1	0	0
1937c5e3c14	00	16	16	0	1	0	0
51c68672809	00	2	2	0	1	0	0
f9a74a2327f	00	4	4	0	1	0	0
8fc3bac868d	00	6	6	0	1	0	0
fae7b815893	00	7	7	0	1	0	0
c7f0341d887	00	4	4	0	1	0	0
a85a7762684	00	28	27	1	1	0	0
7a1917d86fc	00	11	11	0	1	0	0
cbf73fcccd2	00	19	12	7	1	0	0
cd921c2c62c	00	9	9	0	1	0	0
81b26dc5558	00	6	6	0	2	0	0
b4510d57dc7	00	6	6	0	2	0	0
6d1af51de62	00	6	5	1	1	0	0
30bab527419	00	25	24	1	1	0	0
dcc35088909	00	3	3	0	1	0	0
4a42e408d22	00	11	11	0	1	0	0
a177d60e2b8	00	11	8	3	1	0	0
ae8906e7d1c	00	1	1	0	1	0	0
518fa2e29a6	23	76	76	0	2	1	0
b85c4c445bb	23	21	21	0	1	0	0
8a3132a4062	23	4	2	2	2	0	0
0b54514a86f	23	8	4	4	2	0	0
63bff5434d9	23	86	6	80	1	0	0
e98a06d90f0	23	23	15	8	2	0	0
dae9752973a	23	4	4	0	1	1	0
62af617f84a	22	15	12	3	1	0	0
13699c1b339	00	3	2	1	0	0	0
2463dbb3fd2	22	4	4	0	1	0	0
5ea2a615960	23	246	246	0	1	1	0
fa94d55f879	23	822	822	0	3	3	0
4a329af418f	22	10	8	2	0	0	0
4c16dd7c5c7	22	8	8	0	1	0	0
4476ce04dc3	22	12	10	2	2	0	0
d1d4695474b	22	8	5	3	0	0	0
5a36d1b86fb	01	343	319	24	4	1	0
99ba903d464	00	4	4	0	0	0	0
9032bfce593	09	4	3	1	2	1	1
e129630e9e5	22	50	32	18	2	0	0
0e8d858aba1	03	14	8	6	1	0	0
d8642a8aa65	01	136	133	3	1	0	0
7059be19ecc	23	609	318	291	15	0	0
7d4e8a9a711	01	5	3	2	1	0	0
aaa1f451e63	04	28	27	1	3	1	0
94914135dfa	02	190	168	22	8	2	0
8dad99fbf77	16	15	9	6	1	0	0
65ffebf8028	20	18	3	15	3	0	0
9877cb44129	16	15	9	6	1	0	0
f09e321871d	20	18	3	15	3	0	0
8dad99fbf77	16	15	9	6	1	0	0
65ffebf8028	20	18	3	15	3	0	0
9877cb44129	16	15	9	6	1	0	0
f09e321871d	20	18	3	15	3	0	0
fa4eb47caac	20	1311	1311	0	4	2	0
54da818e4be	22	23	13	10	1	0	0
6301613ff57	14	150	100	50	4	0	0
e83a0cd016e	13	739	542	197	23	0	0
de7d698df7d	21	2	1	1	1	0	0
87405b0d98e	16	2	1	1	1	0	0
83338597352	17	521	386	135	7	0	0
7555227a12b	17	4	3	1	1	0	0
6fa8398853e	17	607	417	190	11	0	0
5508236c49e	17	813	542	271	6	0	0
6430c3f55dd	09	1	1	0	1	0	0
168ca527be1	09	6	4	2	2	0	0
1bf6d78980f	23	1	0	1	1	0	0
6b654c0b13f	23	525	413	112	19	0	0
79348256216	00	450	233	217	12	0	0
6bcf51e0302	23	50	48	2	2	0	0
74376335380	23	39	39	0	1	0	0
1b5ec033eee	19	21	19	2	3	0	0
bf83251eea0	23	4	0	4	1	0	0
8019800c56c	19	27	20	7	1	0	0
3c22c42519a	00	1	0	1	1	0	0
fa1efa3675d	17	54	27	27	1	0	0
4147680d591	17	2	1	1	1	0	0
8365a56541d	17	2	1	1	1	0	0
952d6c5e4c5	17	46	24	22	1	0	0
fb6253209e0	16	144	74	70	3	1	1
2320ffbdff5	13	64	51	13	1	0	0
5e832ac7b95	13	42	32	10	1	0	0
51e3a59946a	10	55	33	22	2	0	0
4348241bcc6	10	24	12	12	1	0	0
0604d9ab933	14	13	0	13	1	0	0
8542c9afba4	14	8	0	8	1	0	0
75147793888	14	28	14	14	1	0	0
52f7a14aaff	00	14	11	3	1	0	0
d5959c5ceae	18	1	0	1	1	0	0
34461572697	18	1	1	0	1	0	0
c0a5af8d07c	18	1	0	1	1	0	0
01fa5ee21d1	18	1	1	0	1	0	0
3a387e75369	18	3	2	1	2	0	0
890dc2eeb1b	18	4	2	2	1	0	0
da945a7376d	23	2	1	1	1	0	0
eb29c4b2e6a	16	8	4	4	2	0	0
255bc945c2b	13	69	69	0	2	1	0
1a87776be94	19	281	148	133	5	0	0
6311f1c30a9	21	17	14	3	1	0	0
5e7e51c2fe5	22	405	356	49	9	2	0
e2acf26a91c	23	80	57	23	3	0	1
a6b8f63660c	21	10	8	2	1	0	0
e501ce4b218	21	10	8	2	1	0	0
6a91eab0970	17	58	49	9	2	0	0
7be27240b5b	15	19	1	18	2	0	0
74759828019	16	249	222	27	1	0	0
5edbb53c45b	16	61587	49031	12556	67	16	0
1b5c5b137d1	16	24	24	0	0	0	0
1d97db5acf0	16	8	4	4	2	0	0
aeae22cbb25	23	2	1	1	1	0	0
2e6180a62a4	23	2	1	1	1	0	0
7eaea7f9e50	01	1744	359	1385	11	3	7
3c293ba2725	19	69	69	0	2	1	0
03b00dcca91	21	7	3	4	1	0	0
bc9388342f5	00	104	94	10	2	0	0
b3bfb6fbb6e	23	29	27	2	2	1	0
9b22944b68a	22	5	3	2	2	0	0
fa94f0fe833	22	3	3	0	1	0	0
f34f1e30a69	00	3	2	1	1	0	0
6822488c93d	00	3	2	1	1	0	0
c11c19b92cb	16	1142	894	248	82	1	0
87518f1e3c0	15	11	11	0	2	0	0
5288ed75be9	22	18	13	5	1	0	0
b5db5fc9dc8	23	2	1	1	1	0	0
d05d6a35b69	19	22	14	8	1	0	0
e0e9f0c15ac	23	226	199	27	4	0	0
823e807b5ba	00	91015	91015	0	78	78	0
62c3879cfac	16	4	4	0	0	0	0
66638a4435b	16	8	4	4	2	0	0
d2fb5075564	23	18	1	17	5	0	1
09ac9d0b2c1	23	2	1	1	1	0	0
3568edf7115	00	1679	1679	0	1	1	0
81fc6ca4180	02	3868	3868	0	2	1	0
f7faacf14a7	01	3879	3878	1	2	1	0
3750344b305	01	300	190	110	6	0	0
5691e8aca7d	22	2	1	1	1	0	0
f536eb176b0	01	276	191	85	7	0	0
9423aa995b0	00	3	3	0	1	0	0
90a625399f5	00	3	3	0	1	0	0
4c171a504d2	02	6	5	1	1	0	0
d908b83f59f	00	757	689	68	30	3	0
4b8721aad09	22	2714	0	2714	11	0	11
8d082d0f884	17	283	47	236	5	2	2
c4b9be7c5a9	21	216	108	108	216	108	108
709e9352397	16	2	1	1	1	0	0
9fc84fdad94	16	98	98	0	2	1	0
c23ac14cba2	17	8	8	0	1	0	0
1d9b4ace8a1	19	125	117	8	7	0	0
ff22a0cb15c	19	163	149	14	7	0	0
b61ae54e18c	12	132103	126311	5792	775	378	74
c5e554dc7ef	01	14	6	8	2	0	0
4899116d4b2	13	386	347	39	10	2	0
6174ea6b4cc	14	66	33	33	16	0	0
ea1cba6246a	17	4	4	0	1	0	0
ed103409c42	15	28	21	7	3	0	0
9603f08f219	15	28	25	3	5	0	0
b0d2795fe95	14	70	69	1	3	2	0
143e9bef477	22	2	1	1	1	0	0
4cfd64e0db4	20	101	64	37	1	0	0
69d8e77f17d	19	1	1	0	1	0	0
c06e1002c89	19	7	6	1	1	0	0
4822d780bb9	00	782	460	322	29	2	1
24184345688	22	3	2	1	1	0	0
985fdf2cb38	15	366	204	162	1	0	0
6c371c6a8c5	14	4	1	3	1	0	0
31ddd9516e6	13	35	5	30	6	0	0
1eab51412f5	13	2	1	1	1	0	0
45cd4e211e7	15	969	507	462	5	0	0
99ad52ecbe9	21	49	0	49	3	0	1
ed093f13148	22	329	317	12	13	0	0
ef0ca2affd9	01	14	6	8	2	0	0
2d9239359db	01	67	57	10	6	1	0
2c5828b65be	22	243	0	243	4	0	2
34fc97880f5	22	184	0	184	3	0	2
600a6468dc9	21	183	164	19	6	1	0
6bec5440ebc	16	4218	2659	1559	71	8	1
9918e5d4f6f	00	4	2	2	1	0	0
9263213d8ec	23	3	2	1	1	0	0
e8fd808dfb0	22	6	6	0	1	0	0
658cf43b7c6	23	29604	10	29594	94	0	91
acea4c4123b	23	68	16	52	3	0	0
e0a603a4993	23	834	634	200	27	1	0
9e55ba7d6bb	19	923	918	5	3	1	0
22d03c91089	23	1	1	0	1	0	0
81791ff33cc	19	29243	29243	0	86	92	0
5fdeebd94d5	15	153	105	48	3	1	1
7d7bca64938	13	114	110	4	2	1	0
285a46d1ca4	23	8	5	3	2	0	0
2981f01b461	22	3	3	0	1	0	0
9e2319f9772	19	3	1	2	1	0	0
80ab9a891aa	19	1163	595	568	7	0	0
43a0c881162	09	70	68	2	2	1	0
23dc0992995	23	86	86	0	1	1	0
2a8380ce578	15	60	43	17	0	0	0
f4369d76c8f	14	130	115	15	1	1	0
1c1ad9bcf44	13	7	3	4	1	0	0
3e5139fd2f2	21	6	5	1	0	0	0
c6843f40c8d	21	1	1	0	1	0	0
0581afe531e	15	16	3	13	2	0	0
3ea2a618adb	14	316	169	147	3	0	0
0cdeb8ed969	23	157	115	42	2	1	0
10448487e55	17	6	3	3	0	0	0
f60def5e9a7	13	7	3	4	1	0	0
74872b0dc9c	00	94	84	10	5	1	0
41a4b734d3d	16	0	0	0	1	0	0
3f932c52b0c	16	2	1	1	1	0	0
1b114162ab4	18	187	130	57	2	0	0
a1b274108fc	13	6	4	2	1	0	0
399731e3a05	13	2	1	1	1	0	0
2dccebd4b82	13	3	3	0	1	0	0
3bab12197fe	13	17	10	7	1	0	0
6e5217d3208	18	4	2	2	1	0	0
ae7a3cddae6	00	47	24	23	4	0	0
6b8ae8e66d8	13	7	3	4	1	0	0
6b26583e845	22	226	182	44	22	3	0
7887e68ff75	01	92	74	18	1	0	0
26b11915b1c	23	21	18	3	1	0	0
7a4dfb6aa85	22	4	2	2	1	0	0
3795d771135	22	8	8	0	2	0	0
41d5fefc10a	21	0	0	0	1	0	0
3f687dbddf4	19	1	1	0	1	0	0
5e1d844f3dd	17	15	9	6	1	0	0
30ab1f567d6	13	2	1	1	1	0	0
1b7d23e81e9	13	39	24	15	1	0	0
55ef9ef6809	18	89	0	89	2	0	1
8ccb3cbdbaa	16	19	6	13	1	0	0
13400e3e585	23	42	22	20	2	0	0
7f896889ba8	19	41	29	12	1	0	0
58b8b3fa07d	16	6	2	4	2	0	0
ca003f4f3ee	16	9	8	1	1	0	0
34b0b6a6133	14	13	9	4	1	0	0
511e3287274	00	18	18	0	0	0	0
4a1698c6ba7	00	26	13	13	0	0	0
2701a6bd483	14	1	0	1	1	0	0
ac64c9e5469	13	2	1	1	1	0	0
50464cd4f49	13	47626	36046	11580	365	43	2
09be360a0fe	23	3	3	0	1	0	0
37d75ba2417	23	1003	572	431	7	1	0
029e01bb809	22	1	1	0	1	0	0
74c8041fb6d	20	2	1	1	1	0	0
0187b657ae5	15	136	68	68	5	2	2
0dba4ad0f91	01	6	3	3	3	0	0
5209dad9073	00	11	8	3	1	0	0
e4f4c633706	23	72	28	44	14	0	0
b866a96cfac	20	4	0	4	1	0	0
10f85fadfea	20	53	43	10	2	0	0
b53b8b8ae7d	17	28	20	8	1	0	0
a55faeac18f	17	507	396	111	32	2	0
cbeeea62cf1	17	523	114	409	33	0	2
b615077bab7	15	525	410	115	33	2	0
bb2ce1a108b	21	8	2	6	1	0	0
517cea3636b	00	22	14	8	1	0	0
b27a4cbe2a3	00	3	2	1	1	0	0
094f7426571	23	4	2	2	1	0	0
00ba1cbce11	23	2	1	1	1	0	0
cfa28690db6	21	8	2	6	1	0	0
2301eb69b1e	19	4	2	2	1	0	0
5432a1d985d	14	3	2	1	1	0	0
5046f8501c1	18	4	0	4	1	0	0
bd33fea732f	14	4	4	0	1	0	0
f4822366655	17	4	3	1	1	0	0
4f6882e8982	19	74	34	40	2	0	0
0699f5bfb40	12	41	25	16	1	0	0
3b6a00b664a	14	1	0	1	1	0	0
8a52a168473	00	5	5	0	2	1	0
30a0e58d63a	16	1543	930	613	36	1	0
a475e62a3e6	01	2	2	0	1	0	0
d91004a73d7	01	3	3	0	1	0	0
d8351a2ef45	17	1	1	0	1	0	0
b673d0670f9	02	6	3	3	3	0	0
4624cf12141	02	2	1	1	1	0	0
27ddd14e9f6	18	25	22	3	1	0	0
726ebad9bc8	01	40	6	34	1	0	0
0e57aafbb1c	21	282	260	22	8	0	0
4ddafbd5633	16	13	12	1	1	0	0
7f68f256cfa	15	82	41	41	1	0	0
bb675baaa98	18	2	1	1	1	0	0
3bcbd14bb18	22	4	2	2	1	0	0
d2dd9d108d6	22	3300	1969	1331	66	8	0
3546383cf0c	21	60	30	30	1	0	0
55e4d549275	20	67	53	14	2	0	0
51e66ec4102	20	2	1	1	1	0	0
0b75eee3642	20	4	3	1	2	0	0
e221cd4a531	19	303	287	16	14	0	0
69ca83f7552	15	47	36	11	4	1	0
1c88c3b3b56	16	100	100	0	3	1	0
3ec84a11f8c	20	18	13	5	2	0	0
ba055115e08	16	8	6	2	1	0	0
13304194466	16	345	342	3	2	1	0
1042a8d887a	01	4	3	1	1	0	0
40b7302af84	00	57	55	2	2	1	0
3e8857271bf	16	8	6	2	1	0	0
2728dcc95bf	16	345	342	3	2	1	0
930fabe43f8	01	8	7	1	1	0	0
407181538b5	19	44	19	25	1	0	0
3733a85d8d1	23	21	17	4	1	0	0
daaccc7cb7f	01	10	8	2	3	0	0
408f450286d	03	1	0	1	1	0	0
8f2694bb538	21	99	57	42	2	0	0
d52f5020cec	19	42	42	0	2	0	0
9364699be19	19	28	0	28	1	0	0
d91bc7cb097	22	83	7	76	2	0	0
077f9d72934	22	130	94	36	1	0	0
ef032cbe85b	19	28	28	0	1	0	0
2e6ad620475	20	89	89	0	1	1	0
c3f176222a9	20	39	20	19	1	0	0
2e2df04b353	14	2	2	0	1	0	0
68db20656e9	14	12	6	6	1	0	0
67cd05472e0	16	218	58	160	5	0	0
e5ea6ad0f01	15	5	5	0	1	0	0
a661830569f	15	6	3	3	1	0	0
fa490f64971	16	259	223	36	10	1	0
0ad2a9a2e0c	15	6	3	3	1	0	0
d489a01f81d	14	32	30	2	2	0	0
892056bf978	19	156	87	69	8	0	0
2d8af39accc	19	2	1	1	1	0	0
4a899c92742	16	608	446	162	22	1	0
