Commit ID 	 Time 	 LOCChanged 	 LOCADD 	 LOCRem 	 Totalfiles 	 Filesadd 	 Filesrem 
c4d6b3a33f1	13	2	1	1	1	0	0
ec7e23f99c8	13	29	16	13	1	0	0
3aeaec7ba7e	13	3	1	2	1	0	0
87d4f52fd09	11	8	4	4	2	0	0
be9948449f9	11	93	38	55	1	0	0
68bc62529a0	10	209	81	128	5	0	0
745a5579fd2	14	2	0	2	1	0	0
e46ff761a29	13	65	51	14	2	0	0
db09775f9d7	13	2	1	1	1	0	0
61e5c8f1d81	12	4	2	2	1	0	0
e0c396be4d1	08	6	3	3	1	0	0
6283b55b533	08	66	44	22	3	0	0
a4fe0e60dce	08	94	46	48	3	0	0
8eef8c61210	16	2	1	1	1	0	0
00c2039b7da	14	12	12	0	2	0	0
143b37ede58	14	8	4	4	1	0	0
13678e51e81	14	2	1	1	1	0	0
3bfdf3ee772	12	2030	769	1261	11	4	4
ebb1e12999e	17	56	56	0	1	0	0
506e383e9f8	16	14	7	7	2	0	0
3c146c2cace	15	14	9	5	3	0	0
f986fd1dd44	13	4	1	3	1	0	0
10b336617b6	13	23	12	11	1	0	0
cb38b9bd822	13	23	11	12	1	0	0
06badc0d09d	13	12	6	6	1	0	0
82e1682b8d5	13	16	8	8	1	0	0
8db6c1f2059	13	81	40	41	1	0	0
d289d404932	12	2	1	1	1	0	0
46154f53c90	12	12	6	6	1	0	0
259b85e1988	12	56	26	30	1	0	0
fb60b85c42f	12	33	18	15	1	0	0
229c5d37984	12	48	17	31	1	0	0
85f253a07ec	12	52	21	31	1	0	0
8bf1c1edd6c	12	2	2	0	0	1	0
bedb92707b4	15	6	3	3	1	0	0
186345d6cfd	11	2	1	1	1	0	0
36770239dde	16	535	265	270	14	0	0
d0e963be583	13	10	4	6	2	0	0
208750c5b60	13	61	4	57	2	0	0
0040f889cd8	12	2	1	1	1	0	0
fda155caf68	12	2	1	1	1	0	0
7d8c7e9e982	11	2	1	1	1	0	0
f59f12efb38	11	80	80	0	1	0	0
0b6a70171c8	12	2	1	1	1	0	0
32c9bc7b350	11	80	80	0	1	0	0
8c5b5b73e54	11	2	1	1	1	0	0
3c122efe41a	08	4	2	2	1	0	0
72884da725e	08	6	3	3	1	0	0
cf20401cfa6	23	15	9	6	1	0	0
f76f8123b8a	22	41	36	5	1	0	0
af6032567c6	22	30	21	9	6	0	0
1a82890b9b5	22	12	12	0	1	0	0
4d60d289b8c	22	2	1	1	1	0	0
23f536b1a9d	21	12	6	6	1	0	0
5b67a4dcb3c	21	50	23	27	1	0	0
761bbc8d802	21	21	10	11	1	0	0
93b737ebe5a	21	30	28	2	2	0	0
80cdf9da484	20	21	21	0	2	0	0
4f11daf5144	14	8	4	4	1	0	0
723cf947930	13	4	3	1	2	0	0
955aad47de2	11	104	52	52	9	0	0
88d76baf36c	10	8	4	4	2	0	0
fd9fceb99e8	00	269	106	163	10	0	0
355da6c5f04	21	6	0	6	5	0	0
a0391364686	12	164	161	3	5	1	0
ee31405db14	21	8	6	2	1	0	0
c80258e129a	19	81	39	42	3	0	0
279d209c160	09	4	3	1	1	0	0
e72d6214ab7	08	8	8	0	1	0	0
de2f38f8545	08	4	3	1	1	0	0
ca79928d0bf	20	193	0	193	1	0	1
3aa0c74cb7b	20	1823	911	912	14	0	0
825cc84f2c5	08	5	3	2	1	0	0
886f2eff50c	20	250	42	208	3	0	0
1d546478a88	20	230	224	6	2	1	0
8c0ccc74ca7	22	76	41	35	5	0	0
64406e052c4	08	5	3	2	1	0	0
20c57955f49	08	29	13	16	1	0	0
348afa274b4	11	76122	76079	43	6	1	0
8b410e4596c	14	32	19	13	1	0	0
2c69763904b	14	2	1	1	1	0	0
417e5997e24	13	33	18	15	1	0	0
b54870ac4d2	13	116	62	54	7	0	0
4ff22646528	12	30	13	17	1	0	0
21bc4861c55	12	45	22	23	1	0	0
73093a4291a	12	31	21	10	2	0	0
7c5112a1d0f	10	28	14	14	1	0	0
cf940e0d243	10	42	20	22	4	0	0
e455c9ef304	10	133	53	80	2	0	0
a533747e7da	10	2	2	0	1	0	0
da510465326	22	12	6	6	1	0	0
5a7520d53e0	22	26	25	1	2	1	0
8765c11a5d8	20	12	2	10	1	0	0
c5abb0363cd	20	7	2	5	1	0	0
a47ba8973ca	21	77311	77309	2	8	4	0
30874b3e723	08	48	26	22	1	0	0
fc2ba23b228	10	29	9	20	1	0	0
d7c66a31bac	11	416	139	277	14	1	1
e68d9affc4c	15	585	570	15	5	1	0
6668a7db154	08	16	8	8	1	0	0
961bfd9f67d	07	3	0	3	1	0	0
630f5958725	07	148	110	38	8	0	0
f0e0a29e132	10	6	3	3	1	0	0
47305367594	09	28	23	5	1	0	0
491b402199c	09	2	1	1	1	0	0
cfa2c536b96	09	33	31	2	1	0	0
d7417f60e9c	20	190	84	106	7	0	0
a7b135ace06	19	9	3	6	2	0	0
53686f42853	19	49	36	13	4	0	0
f8d9ed0bba7	19	75	72	3	1	0	0
592b809b9c8	12	6	2	4	1	0	0
4ad151c7ee6	12	25	25	0	1	0	0
40bbdc606fa	12	50	25	25	1	0	0
89d2ec6de3a	12	6	3	3	1	0	0
7b9674f2542	11	162	83	79	7	0	0
be14a20b3d1	10	35	2	33	1	0	0
d3f7dd066db	10	12	8	4	4	0	0
741274641dd	07	33	29	4	1	0	0
3b0199e9ac9	07	2	2	0	1	0	0
50502973708	19	28	26	2	6	0	0
81cc33ebc43	19	1	0	1	1	0	0
76ea67c880b	18	1	1	0	1	0	0
35132954cf1	18	76	32	44	3	0	0
825afa1f04b	17	2	2	0	1	0	0
2377122bb9b	17	1	0	1	1	0	0
3c6b878138c	17	32	16	16	7	0	0
9229513db72	16	125	111	14	2	0	0
3f6ac37f4aa	16	201	132	69	11	1	0
32636ab13e3	14	8	4	4	3	0	0
d32b4c0ce22	15	7	4	3	1	0	0
5f15abbe068	07	2	1	1	1	0	0
b84ba3f7d60	18	6	4	2	1	0	0
900956b5912	16	6	3	3	2	0	0
2b082ea1b33	16	2	1	1	1	0	0
954589b7976	16	2	1	1	1	0	0
e1fe203b36d	16	5	2	3	2	0	0
2e5b1dc288b	14	4	3	1	1	0	0
75ab96f4787	14	2	2	0	1	0	0
34628844bf8	14	8	4	4	1	0	0
5d8db359130	14	17	8	9	1	0	0
613faa65c2f	14	4	3	1	1	0	0
7e9bdf4498b	08	14	11	3	1	0	0
53afb56507f	16	63	61	2	4	0	0
de9888db79a	09	46	41	5	4	0	0
fb0042009b5	09	11	6	5	2	0	0
f5c8fac2323	09	4	1	3	1	0	0
b725fafcb83	06	126	63	63	1	0	0
ab8c82e2d3c	06	6	3	3	1	0	0
3d297a33af3	06	54	28	26	2	0	0
94837e17117	12	78	40	38	3	0	0
7dfcd347dd6	12	4	2	2	2	0	0
77988939a85	10	1	0	1	1	0	0
bcc0382f7a3	10	5	0	5	1	0	0
6714502dc2e	10	12	0	12	1	0	0
3240b125eea	09	143	82	61	3	0	0
9b99835f0a3	11	3	1	2	1	0	0
3eb947c6f0c	10	17	17	0	1	0	0
7349587265f	07	81	38	43	2	0	0
ac6d91bdfce	12	23	16	7	1	0	0
d4cb588c629	09	2	1	1	1	0	0
02b11411ad0	09	4	2	2	1	0	0
efaef74cf39	15	9	6	3	4	0	0
ab7796423d9	09	54	19	35	6	0	0
b6925588b85	08	4	2	2	1	0	0
7b796269f25	08	2	2	0	1	0	0
346987c0cf2	07	4	2	2	1	0	0
339620edb5b	18	361	128	233	11	0	0
3d590da3658	15	77	52	25	1	0	0
e02098d53bb	11	15	7	8	2	0	0
a8802452aeb	23	164	96	68	3	0	0
b69963bcd73	22	139	75	64	3	0	0
aae98b55504	19	6	3	3	1	0	0
b90b48ffc04	08	19	9	10	2	0	0
ea97705d485	21	147	84	63	3	0	0
97c552aee18	20	3	1	2	1	0	0
af7264ea303	20	1	1	0	1	0	0
6882c04d77b	20	90	55	35	3	0	0
5330abcfdab	19	17	17	0	1	0	0
97a6ddb3c13	18	6	2	4	1	0	0
4a951cc2afb	18	17	15	2	1	0	0
ee154a19aa2	18	23	23	0	1	0	0
49f27968ab8	16	6	3	3	1	0	0
790d9772a31	16	2	1	1	1	0	0
71377eb17fd	16	32	20	12	1	0	0
71340dbad88	15	49	27	22	3	0	0
560d1732d65	15	4	2	2	1	0	0
7197be4355c	15	24	24	0	2	0	0
daed4dee352	14	99	60	39	7	0	0
d8be116a81d	13	58	33	25	7	0	0
726994234d5	13	45	19	26	1	0	0
49822ab512d	13	6	0	6	1	0	0
1008065b9f1	11	40	12	28	6	0	0
ac2cde12a02	11	27	23	4	7	0	0
e415d0c67f7	11	54	27	27	3	0	0
502156802ce	23	112	73	39	4	0	0
dce3f6012d9	22	80	22	58	2	0	0
354c9724ec2	19	270	154	116	4	0	0
8b3f8cc1cce	13	577	276	301	12	0	0
8a3964b8bb7	10	56	29	27	6	0	0
c384132cdb4	18	146	121	25	7	0	0
0385d7b9c17	11	12	6	6	1	0	0
2eda5c4da8e	11	203	122	81	6	0	0
a39ff76af5d	18	150	102	48	6	0	0
b727ee60a85	16	36	36	0	1	0	0
5de80cc5082	12	2	1	1	1	0	0
59e29c97dd2	12	15	10	5	1	0	0
14e7807bf82	14	2	1	1	1	0	0
739ff88bfb8	14	29	2	27	1	0	0
0446195e316	14	98	50	48	6	0	0
e8b7c6ec907	15	4	2	2	1	0	0
90921f676ec	15	144	93	51	10	0	0
57a4afeeaf6	14	113	80	33	4	0	0
497f2e77dcb	14	10	8	2	2	1	0
fcaa2c96ba5	13	2	1	1	1	0	0
e8f8ec92cb3	19	406	314	92	5	0	0
bc032c5fc6a	19	4	2	2	1	0	0
3faee9ccc23	19	1	0	1	1	0	0
f97598aedea	19	73	60	13	3	1	1
3f41c74fd94	15	14	8	6	1	0	0
d5a3b3ee590	14	2	1	1	1	0	0
3ef1849f0d2	14	13	13	0	1	0	0
c845bd5a025	14	2	1	1	1	0	0
20404dd80fd	11	11	11	0	1	1	0
f5c3cefa929	11	147	123	24	6	2	1
bfd07ab402a	07	165	48	117	5	0	0
7ecd3c83c85	21	21	21	0	1	1	0
d19ebbf22a1	14	1	1	0	1	0	0
a15f370a99e	14	9	4	5	1	0	0
0cc2c1f5b32	14	19	9	10	1	0	0
7e683f179f7	14	8	4	4	1	0	0
ba48346a4a0	14	11	5	6	1	0	0
a33c2c405b8	13	22	10	12	3	0	0
04df6a89ae5	13	22	10	12	3	0	0
db7308fbbae	13	11	5	6	1	0	0
f320f8a2a68	13	11	5	6	1	0	0
d690a84e644	12	338	169	169	4	0	0
e9857f69d67	12	46	17	29	2	0	1
a4ffec5102d	12	179	87	92	6	1	1
f3c9dd8ee17	12	795	397	398	7	2	2
6760a9e4a89	12	599	258	341	20	2	3
68b34bab772	12	2	1	1	1	0	0
55284c5d615	10	3623	1885	1738	13	4	1
f38fa788fff	14	336	189	147	3	0	0
572a3bba085	19	263	174	89	9	0	0
4b37d574f6e	15	32	21	11	3	0	0
04b64b8ac7d	14	208	28	180	5	0	0
d3300677e7a	14	102	56	46	4	0	0
1b4cb5f3de5	14	123	110	13	3	1	0
b15a56d8dec	06	11	11	0	1	0	0
e2e234b6ec2	06	2	1	1	1	0	0
f45ca5df1f5	21	2	1	1	1	0	0
4a69d56e863	21	68	67	1	3	2	0
a191683ac9c	21	5	3	2	2	0	0
01c9c26c8e8	19	203	55	148	6	0	0
3bac463cfd2	11	3	2	1	1	0	0
a2d98e9f650	07	9	5	4	2	0	0
368d4b13f62	07	26	21	5	2	0	0
e1036c39c95	15	77	49	28	6	0	0
73a3dc143b5	13	62	31	31	3	0	0
4b2dcace75b	15	39	35	4	3	0	0
000f7c11af8	16	6	4	2	1	0	0
dfe679eafd7	16	4	2	2	2	0	0
28d629a438b	03	4	2	2	1	0	0
ef2350d6b45	02	6	3	3	1	0	0
01b3b6c2a84	02	174	8	166	1	0	0
cc05755564a	02	4	2	2	1	0	0
ef82e374b94	02	40	21	19	3	0	0
27d5c8db1ae	13	4	3	1	2	1	0
9cb7c51a4f5	06	6	4	2	1	0	0
9e6d68d442c	06	73	68	5	3	0	0
ff97ac93cf6	16	306	306	0	2	2	0
bb1d05d89ef	16	2	1	1	1	0	0
e2fdec4ebe3	16	2	0	2	1	0	0
79c2f29b1ab	12	62	32	30	2	0	0
b1c8fdfde3b	12	4	3	1	2	0	0
31532e75cad	14	23	13	10	1	0	0
33a4fa23838	14	13	13	0	1	0	0
0cbc5642f71	12	11	10	1	2	0	0
c10a624baa7	11	16	11	5	4	0	0
27ef529eb50	15	49	49	0	1	1	0
611f6526568	14	174	74	100	4	0	0
98f7321ff6f	14	88	86	2	3	2	0
52cbfd5002a	11	23	17	6	1	0	0
b8eb6c19411	15	1007	520	487	7	0	0
9e768c308fc	15	72	52	20	4	0	0
a64592e31d6	13	428	214	214	7	2	2
2cd748ec33e	13	226	140	86	5	1	1
63a8f14f4be	12	410	213	197	7	2	2
ec7a5349b85	09	196	196	0	2	2	0
b056222f1f3	07	170	85	85	2	0	0
bebfc484902	22	23	19	4	3	0	0
64b22ba988e	21	33	22	11	4	0	0
d0f04a7d75f	21	13	6	7	1	0	0
76f80d15473	19	28	8	20	2	0	0
17bb977c36a	18	56	40	16	5	0	0
3a8a44509c7	16	18	11	7	2	0	0
1fedc6d8e92	16	229	145	84	6	0	0
f0c701de24a	13	72	29	43	3	0	0
407b5b6c7b6	13	21	9	12	2	0	0
3dd6244e3d8	13	29	24	5	1	0	0
99957a8dfd2	13	110	63	47	4	0	0
32cbef565f6	12	75	63	12	4	0	0
2eede905571	15	3504	1748	1756	13	0	0
8a442122e52	15	24	9	15	1	0	0
05097cf7a30	13	33	20	13	2	0	0
c212ce3bb8e	12	22	11	11	3	0	0
afedad1c6c7	11	184	184	0	1	1	0
2971a0806c1	11	9	4	5	1	0	0
9c1dbe8e647	17	3	0	3	1	0	0
7ef523c476d	17	53	19	34	1	0	0
38cbb1724e5	17	41	15	26	1	0	0
c8fb464c4ad	16	40	32	8	1	0	0
152f664aa00	16	8	7	1	1	0	0
7424d7515e0	14	4	2	2	1	0	0
d73bb001704	13	157	120	37	4	1	0
d9bef9da796	13	2684	1745	939	11	4	0
e6523ddc773	09	10044	5951	4093	7	0	0
5331926eb69	13	2	0	2	1	0	0
e93fa8061e8	06	304	152	152	2	0	0
1aba809ec11	06	26	13	13	1	0	0
c9a847eea24	12	1	1	0	1	0	0
0f841eded58	12	92	90	2	2	0	0
ada0316b748	12	32	31	1	1	0	0
6be6c7e6b9d	11	197	67	130	1	0	0
e649764074b	10	6244	3122	3122	2	0	0
e50147a2eb6	14	590	291	299	1	0	0
