Commit ID 	 Time 	 LOCChanged 	 LOCADD 	 LOCRem 	 Totalfiles 	 Filesadd 	 Filesrem 
60a2202c8ba	17	118	59	59	1	0	0
eecce6448cf	17	59	59	0	1	1	0
980834dd6bf	15	6	4	2	1	0	0
22bcad8b5f1	15	11	6	5	1	0	0
1bc62de70be	14	7	6	1	1	0	0
b96d3fbf7e3	14	29	18	11	2	0	0
ea64a2a65d5	14	6	4	2	1	0	0
2aae7858cf3	14	2	1	1	1	0	0
652effb4a14	14	2	1	1	1	0	0
55f30112ca5	10	30	15	15	1	0	0
b75de025d4e	10	4	2	2	1	0	0
1ca0c225d7e	10	57	38	19	2	0	0
ddd517e297d	09	2	1	1	1	0	0
30114dbd66a	09	25	16	9	1	0	0
d2aa25c3d42	09	6	3	3	1	0	0
1c1ad6f5d02	09	10	5	5	1	0	0
fc4742495d9	09	28	14	14	2	1	0
0c6d5cb6a1f	09	189	109	80	1	0	0
a0ef9bf5086	09	38	19	19	1	0	0
9b93641b791	09	1	0	1	1	0	0
2df18e3c7d3	08	8	6	2	1	0	0
23ffc50d4ad	22	237	0	237	1	0	0
d4fd6920a5d	22	125	63	62	3	1	1
68a1ae571a9	17	4	2	2	1	0	0
6ab94e17f15	17	21	0	21	1	0	0
ca6b3048a78	17	1315	1314	1	2	1	0
207fc5f4db8	16	62	32	30	1	0	0
96f0a12a5e9	16	296	165	131	5	2	1
2f08df9499b	15	260	130	130	1	0	0
9c7f29f17de	17	10	7	3	2	0	0
e11e1f7059a	17	2	0	2	1	0	0
07cba58ce8c	17	4	1	3	1	0	0
4ec2155494f	17	17	8	9	1	0	0
2047828a178	17	131	129	2	5	3	0
4b763d5a0e3	17	4	3	1	1	0	0
35f8e1c9846	17	2	0	2	1	0	0
74d9c546d24	16	1	1	0	1	0	0
93226f859b5	16	2	2	0	1	0	0
d674a0f489a	16	4	0	4	1	0	0
564fcf1e96d	16	50	0	50	1	0	1
5594bfabb3c	15	15	15	0	2	1	0
f4fc0fcc23b	14	40	20	20	1	0	0
3a44e4b3c0d	14	57	51	6	1	0	0
369363ab01f	15	8	6	2	2	0	0
fe7a8eab1e7	02	18	10	8	1	0	0
4e1ed9e979d	02	11	8	3	1	0	0
90294b8875a	02	59	42	17	3	0	0
15fb96f8ffd	19	8	4	4	1	0	0
b46edd1089d	14	3	2	1	1	0	0
f7522564617	22	2	0	2	1	0	0
dc0ad55bf92	20	9	7	2	1	0	0
93aef40760a	20	2	1	1	1	0	0
7ae7d80fc04	20	4	2	2	1	0	0
0bf8fe04d00	20	6	3	3	1	0	0
d42b1e5036c	14	4	2	2	1	0	0
b89f4c2f8b7	14	2	1	1	1	0	0
448a6cabae0	13	4	2	2	1	0	0
32ed371c991	13	18	15	3	1	0	0
9295bfae370	13	16	13	3	2	1	0
4a00b86402e	13	5	5	0	1	0	0
7c230554c94	12	16	8	8	1	0	0
e0e00b25bfc	01	26	19	7	1	0	0
094dd4640bc	20	12	10	2	1	0	0
031ef4d9b15	20	8	4	4	1	0	0
0a13950e5fa	19	6	5	1	1	0	0
fe6d662fbf1	19	18	3	15	1	0	0
4d5fa5d830c	19	63	47	16	1	0	0
829e4472590	18	25	19	6	1	0	0
8444ebfb4d6	17	22	15	7	2	0	0
51affc13d24	16	8	5	3	1	0	0
a1b62a55d0f	16	20	18	2	2	0	0
8b38312f08f	16	4	4	0	1	0	0
867b0b567ff	16	2	2	0	1	0	0
9eab07a36fa	16	2	1	1	1	0	0
202eb90eaed	14	37	19	18	1	0	0
7ac401fe867	14	20	9	11	1	0	0
e93f36e42c1	14	21	12	9	1	0	0
d4bfd088756	14	29	10	19	2	0	0
8410c1fc211	12	23	17	6	1	0	0
4c166a23f23	12	14	14	0	1	0	0
4a25d712c87	12	18	11	7	1	0	0
c4eb5f39550	12	3	2	1	1	0	0
a3de81c0220	12	17	12	5	1	0	0
910f399970e	12	141	91	50	1	0	0
b6bf2d97aa8	12	5	3	2	1	0	0
4d8d30eede4	01	28	26	2	1	0	0
539dd27d759	00	22	10	12	3	0	0
08f1a3e5b01	00	9	4	5	1	0	0
e61726ff72c	00	6	6	0	1	0	0
f05005bd26c	00	11	0	11	1	0	1
fb8f6f76dbb	00	4	0	4	1	0	0
8214e4d3deb	00	10	5	5	1	0	0
462da3a5ae9	00	4	2	2	1	0	0
1791984e541	00	8	5	3	1	0	0
b0fd2feee04	00	29	8	21	1	0	0
3c106a40662	22	5	3	2	1	0	0
71575c24508	22	6	3	3	2	0	0
c40df232595	22	37	25	12	8	0	0
038c9607df3	22	14	7	7	1	0	0
e7d1a680562	22	4	2	2	1	0	0
40326a0bc26	22	8	4	4	1	0	0
a26868d1c0e	21	8	6	2	1	0	0
a1535ce46d1	16	61	32	29	4	0	0
96cbbb9bda7	15	4	2	2	1	0	0
f02e302040b	14	83	53	30	5	0	0
43681e0adee	14	6	4	2	2	0	0
2c634308c7d	14	4	4	0	1	0	0
11ab7d05f8d	13	3	3	0	1	0	0
7d1d657861d	13	2	1	1	1	0	0
d70781c34dd	23	2	1	1	1	0	0
08dda654856	13	2	1	1	1	0	0
045fe4d989d	13	2	1	1	1	0	0
696aa2c0c40	13	12	3	9	2	0	0
363a4c8bed8	12	29	15	14	1	0	0
209bc96785d	12	7	5	2	1	0	0
83e34ec7d46	12	29	14	15	1	0	0
0d9ffdd2154	12	6	4	2	1	0	0
c89dcd94b5b	12	2	1	1	1	0	0
21fa49c8561	12	42	25	17	1	0	0
0550bda37a8	12	12	9	3	2	0	0
394a8664d25	11	6	5	1	1	0	0
fb1a0f9dac3	01	29	22	7	1	0	0
c789db7c7ab	23	20	12	8	1	0	0
9fe6d55ec11	23	58	54	4	2	0	0
d0c8211969c	20	11	10	1	1	0	0
ac4861df3f3	19	2	1	1	1	0	0
38e6f141d83	23	4	2	2	1	0	0
97f0f45a03e	19	3	3	0	1	0	0
315c2f36c1f	19	16	10	6	1	0	0
579cd9f7d4f	19	13	9	4	1	0	0
9f63f0cb28d	19	32	16	16	2	0	0
7665f97a968	18	72	72	0	1	1	0
9c36e425cbd	18	54	54	0	5	4	0
dc7d95f11fc	23	32	18	14	3	1	1
d55262e608b	22	2	1	1	1	0	0
49db3de1e3a	20	8	4	4	1	0	0
77a97ce40a5	20	8	4	4	1	0	0
5bd321f6c03	20	67	32	35	1	0	0
68283c4925e	19	831903	0	831903	417	0	417
c33d0608b11	19	4	2	2	2	0	0
17ed5a9bf9d	18	414	0	414	1	0	1
2972fd66dc7	17	484	242	242	60	0	0
11f9ca737e5	17	55798	27899	27899	196	0	0
da945b342f0	17	13	9	4	4	0	0
5f2cc893688	16	35	24	11	2	0	0
1bb2642e4da	16	12	12	0	1	0	0
fa78636a5bc	15	110	82	28	1	0	0
53445c7c90a	14	34	17	17	1	0	0
9b959be8da2	14	12	8	4	1	0	0
dca02809acd	14	11	8	3	1	0	0
22a41568557	14	16	11	5	2	0	0
19fe1453645	12	125	65	60	6	0	0
d4369e314ec	12	10	7	3	1	0	0
c17b8006449	08	2	1	1	1	0	0
dbb09fa9913	16	5	3	2	1	0	0
87616003646	13	8	7	1	1	0	0
fb219b8e793	12	2	1	1	1	0	0
ec220d2743d	12	68	37	31	1	0	0
5917b6a8807	23	2	2	0	1	0	0
10b99713209	22	6	4	2	1	0	0
5df2a4dd207	22	23	16	7	3	0	0
cc74b59ba45	22	18	11	7	2	0	0
3f6413c5459	15	2	1	1	1	0	0
87fdc80df48	15	59	14	45	1	0	0
5208e3b6a24	15	0	0	0	1	0	1
321ada6dafe	15	11	6	5	2	0	0
5437439b763	15	21	14	7	1	0	0
82db6484d76	00	52	45	7	1	0	0
fc02ef99b54	00	5	3	2	1	0	0
dd20e27b1a7	21	436	436	0	2	1	0
22b5a51e607	21	2	1	1	1	0	0
e8f84133011	21	83	54	29	2	0	0
6249c3c5288	21	10	1	9	1	0	0
978d5479b4f	21	5	3	2	1	0	0
9ae74908717	20	2	1	1	1	0	0
a0c3520f96a	20	7	6	1	1	0	0
8df76653f81	20	2	1	1	1	0	0
20307c7828d	19	4	2	2	1	0	0
0cdfa3e7bef	18	47	28	19	2	0	0
5fcf1fa80b1	16	20	10	10	1	0	0
a0450469ab6	16	8	4	4	1	0	0
c55c0185c8c	16	30	16	14	1	0	0
fa33e16b8ad	16	2	1	1	1	0	0
bbe7712c704	16	34	16	18	2	0	0
ff5a99d1c5b	13	282	254	28	5	2	0
01d144115d9	06	31	16	15	1	0	0
45474032fb1	06	9	9	0	1	0	0
a0f0c6903aa	06	61	53	8	4	1	0
a074db2e3cc	06	2	1	1	1	0	0
0e59d9f180f	20	35	27	8	3	1	0
1ba4f18074e	20	2	1	1	1	0	0
f792bc06e2d	20	7	5	2	1	0	0
79fbaf45c2b	19	73	57	16	2	0	0
ca7f5458d92	15	4	3	1	1	0	0
73e125781a7	15	3	2	1	1	0	0
30a39f92a01	15	2	1	1	1	0	0
ac11ab2dcae	15	12	2	10	1	0	0
31f65a99576	13	2	1	1	1	0	0
3e208e2f7a2	13	19	19	0	1	0	0
bdcbd14cc99	13	151	144	7	4	0	0
10eca7511f9	13	10	6	4	1	0	0
86f0a38e164	23	15	14	1	3	2	0
c7247021df3	14	27	18	9	1	0	0
1209b8eff17	20	12	6	6	2	0	0
5c92267fe98	20	1	1	0	1	0	0
f9f232af0d9	20	16	16	0	1	0	0
d86fc110faa	16	6	4	2	1	0	0
b275c67567e	16	12	10	2	2	0	0
498f62989ed	16	2	1	1	1	0	0
81f30369ace	16	2	1	1	1	0	0
b26dde5cdab	16	2	1	1	1	0	0
57cf1d78c4f	16	15	10	5	1	0	0
ebaf0cef0a3	15	12	6	6	2	0	0
a03fe9763fa	14	2	1	1	1	0	0
42a4febe778	14	25	14	11	1	0	0
dcecdefd5e5	14	20	19	1	1	0	0
ee3bab0b352	14	4	0	4	1	0	0
1856143d161	14	2	1	1	1	0	0
638a1bb1e1e	14	12	12	0	1	0	0
ba0f9e65e0f	13	64	41	23	3	0	0
71179e9ac95	12	8	5	3	1	0	0
886c2bddf15	12	2	1	1	1	0	0
2e6caba6f7f	22	20	12	8	3	0	0
74752fa1e91	22	22	13	9	2	0	0
b1d3b43ee8b	20	18	14	4	3	0	0
b230668d902	20	15	14	1	4	2	0
e5ff12188dc	20	11	11	0	0	1	0
3617618c3d7	20	4	2	2	1	0	0
d8504b03757	19	4	4	0	1	0	0
8a5b2c19536	18	25	22	3	1	0	0
e848d670933	17	19	15	4	1	0	0
7cd0496639e	23	4	2	2	1	0	0
fe8e6668197	18	12	4	8	1	0	0
259328ae072	17	41	15	26	7	0	0
5aa523c4d36	17	9	5	4	1	0	0
72d0f39f858	17	3	2	1	1	0	0
e6f5178f7f5	16	5	3	2	1	0	0
ca4e9266b5a	14	2	1	1	1	0	0
c717981403f	14	6	3	3	2	0	0
003e8cc39bc	14	42	22	20	1	0	0
62eb49b54f7	14	10	5	5	1	0	0
a4fd18491fa	12	4	2	2	2	0	0
bcba98e5496	12	14	9	5	1	0	0
b4f712a5de0	12	1	1	0	1	0	0
8ccd871c90c	11	4	2	2	1	0	0
6b644e078f2	00	10	5	5	4	0	0
148d8567c47	00	4	3	1	1	0	0
31933cdb2db	07	4	2	2	2	0	0
69a28c62b0c	07	3	2	1	1	0	0
1012707cc38	17	2	1	1	1	0	0
cc7b0ddd58b	17	8	4	4	2	0	0
1840a97117b	16	3	2	1	1	0	0
f809e6d1b49	16	8	4	4	2	0	0
7fe389b6308	16	2	1	1	1	0	0
0146d930efb	16	15	12	3	2	0	0
371b1866fb5	15	14	9	5	1	0	0
7dab0f98ac5	14	4	2	2	1	0	0
e219814c5aa	13	2	2	0	1	0	0
c66b45feb0e	17	2	1	1	1	0	0
378c3d091d7	16	2	1	1	1	0	0
c62dcccd2a7	12	2	1	1	1	0	0
e7c64eb574d	12	18	11	7	2	0	0
5dbe042bbfb	12	2	1	1	1	0	0
30145c5f289	09	7	5	2	1	0	0
500f83109f3	09	10	9	1	1	0	0
cc48de38bf7	09	4	2	2	1	0	0
88348e30ba0	09	8	6	2	2	0	0
f942ec985d8	15	96	79	17	7	0	0
6b84e8f54ec	14	44	44	0	1	1	0
7d982b81ca4	13	5	5	0	1	1	0
9406bac2eed	22	3	2	1	1	0	0
980c450af5b	22	2	1	1	1	0	0
d73b0f12c8d	22	3	2	1	1	0	0
04edbca8e7a	22	1	1	0	1	0	0
cd65362a788	22	27	15	12	2	0	0
af4527db36f	22	8	4	4	1	0	0
62843081c2c	21	37	33	4	3	2	0
4a10cd87a70	19	11	7	4	2	0	0
4ddfb141069	02	8	4	4	4	0	0
247b63f9350	01	18	15	3	2	0	0
7d8117e56ad	01	5	5	0	1	0	0
6250082f507	01	4	2	2	1	0	0
c12825f7a23	01	53	36	17	3	0	0
8329f8859dc	01	3	1	2	1	0	0
a8fd4ff8c8a	01	2	1	1	1	0	0
0be9fe6d293	00	12	12	0	3	2	0
4c897195b5b	23	4	2	2	1	0	0
abaa4a65f46	23	61	50	11	6	0	0
f4e72298741	22	32	26	6	1	0	0
474a2507c1c	21	17	12	5	1	0	0
57ec21fa41e	21	11	11	0	1	0	0
f3a8e9ae8ff	21	5	5	0	1	0	0
f024f9bda02	21	15	10	5	1	0	0
53f8d526075	21	250	0	250	1	0	1
51ec57c6641	16	2	1	1	1	0	0
c3baa488b14	16	14	11	3	1	0	0
aea7d3f2e16	16	4	2	2	1	0	0
60d57377e14	16	34	27	7	1	0	0
bd393d8fc46	16	6	5	1	1	0	0
f49b6022cc3	15	1	1	0	1	0	0
09bd71eba5a	13	6	4	2	1	0	0
7b70294f29b	12	2	1	1	1	0	0
2151fcb8a24	12	2	1	1	1	0	0
53f9b10906e	12	25	19	6	1	0	0
7ddea3b16af	12	134	134	0	1	1	0
1a869e015bf	11	3	2	1	1	0	0
ec536b6eb32	11	2	1	1	1	0	0
642bd1523de	11	2	1	1	1	0	0
70be4644ec8	11	2	1	1	1	0	0
fd4ca4ffabf	11	2	1	1	1	0	0
25636527c54	10	9	9	0	1	1	0
01a8ae53fa9	10	1	1	0	1	0	0
78466630ec8	10	67	56	11	1	0	0
ea9124ca985	10	15	12	3	1	0	0
a959b97eef4	10	4	2	2	1	0	0
d6506e939b4	10	4	2	2	1	0	0
09d06e91a32	10	37	23	14	2	0	0
98a32d6511b	10	4	4	0	1	1	0
7051264187a	23	161	116	45	7	4	0
fd629792c72	23	1	1	0	1	0	0
0aed2b15332	01	56	42	14	3	1	0
45529685224	23	2	1	1	1	0	0
ec43726a521	23	2	1	1	1	0	0
1a36ff5ed0e	23	13	6	7	1	0	0
c2dccfca503	22	205	132	73	3	2	0
757fb28dc96	22	3	2	1	2	1	0
054b63aa798	22	29	17	12	1	0	0
a7df80631a3	22	2	0	2	1	0	0
1cef7742bce	22	3	2	1	1	0	0
2a9f4403376	17	10	7	3	1	0	0
3bd986afc13	16	13	7	6	2	0	0
adee1f01cb1	16	246	177	69	4	3	0
9a0b9179739	11	8	4	4	2	0	0
e6f55295a1e	11	2	2	0	2	0	0
1c06b697a78	11	10	5	5	1	0	0
e27f0d5a025	11	8	6	2	1	0	0
de6ad245511	11	27	13	14	1	0	0
7620788bb5a	11	2	1	1	1	0	0
a8901a5001e	11	19	16	3	1	0	0
9d195c89aa3	10	6	0	6	1	0	1
96ca51f1ba8	16	1188	668	520	23	13	6
0225f44aed3	16	3	2	1	1	0	0
1fd390ef906	16	1	1	0	1	0	0
d4fb906728b	18	7	4	3	1	0	0
02bb33b67cb	17	18	9	9	3	0	0
8881bc7ba55	17	10	6	4	1	0	0
43ad96c3aea	17	705742	0	705742	67	0	67
385d8c9c50b	17	58	35	23	6	0	0
7075ae077ce	02	9	4	5	1	0	0
9e6f68b9296	02	122	122	0	2	2	0
7f966bea705	02	7	6	1	2	0	0
094745601b3	01	3	0	3	1	0	0
940aff30efd	01	15	8	7	1	0	0
a860205ee68	01	13	7	6	1	0	0
22e15e19d3d	18	4	2	2	1	0	0
e2e76df980b	18	22	17	5	1	0	0
cc98b81e400	17	8	5	3	1	0	0
95d8b575feb	17	255	248	7	4	3	0
3ceb6bcc6b0	14	6	4	2	1	0	0
ade51151f2a	14	148	75	73	8	0	0
54be7fe123f	14	446	223	223	1	0	0
d0b01a9705f	14	446	223	223	1	0	0
f95e21a11c0	13	446	223	223	1	0	0
da910b4dffe	04	6	0	6	1	0	0
5056ff1016c	04	37	19	18	1	0	0
104b5b0de6a	03	6	3	3	2	0	0
409659100a2	03	283	231	52	1	0	0
ef0bb25f609	22	1	1	0	1	0	0
