Commit ID 	 Time 	 LOCChanged 	 LOCADD 	 LOCRem 	 Totalfiles 	 Filesadd 	 Filesrem 
ebe7ab8cdbf	13	6	3	3	1	0	0
b5ad8134e9c	13	4	3	1	1	0	0
24d231ce6ab	21	2	1	1	1	0	0
4a409036f9b	21	0	0	0	1	0	0
32c392a05c5	18	6	6	0	1	0	0
d9ed30a658a	17	2	1	1	1	0	0
e35fff7a102	15	14	7	7	1	0	0
f9b77ee364e	15	9	6	3	3	0	0
9ac88d8a105	15	3	2	1	1	0	0
a19936533bc	14	27	21	6	3	0	0
490bb29fa8b	14	90	68	22	10	0	0
fb3f4686cba	14	384	300	84	12	4	0
a9875f249cf	15	1594	932	662	40	2	2
188e91716f7	14	44	0	44	2	0	2
a73acd58d45	12	24	14	10	1	0	0
25a3090346a	20	486	243	243	6	0	0
440044873d9	20	49	4	45	6	0	0
fc500e2a217	19	3	2	1	1	0	0
01a7ca7c183	19	93548	93548	0	2	1	0
4364b423950	17	22	8	14	3	0	0
e2f72d66ed1	18	9	2	7	1	0	0
ee16b6a1c48	08	2	1	1	1	0	0
99b18c799e2	08	4	2	2	3	0	2
20f474bc250	12	95	95	0	1	1	0
b16325e5194	21	8	4	4	1	0	0
d24605def34	21	158	116	42	4	0	0
038f8d0c873	21	39	36	3	2	0	0
05143f102f1	20	5	2	3	1	0	0
c275e8ce818	20	5	2	3	1	0	0
fe2996bcd54	16	8	2	6	1	0	0
261f73db6f9	22	29	26	3	3	0	0
bb8eac0efe0	21	26	13	13	1	0	0
65dfdc97497	17	16	7	9	1	0	0
06216dcbf53	15	112	40	72	2	0	0
015b88409fd	15	2	2	0	1	0	0
4a2b20af709	15	51	10	41	1	0	0
7d538dff4e2	15	6	3	3	2	0	0
35d7d04027e	18	2	1	1	1	0	0
7a317c3de69	22	57	30	27	1	0	0
1d31bb97288	22	32	17	15	6	0	0
c35a3bb6a3e	22	46	23	23	1	0	0
d0e72d08988	22	22	13	9	2	0	0
946dd42ea32	22	22	14	8	2	0	0
f35b39831fb	22	2	0	2	1	0	0
7e61a3417a3	20	22	15	7	3	0	0
f8fc311fb3f	19	2799	1434	1365	45	5	5
02dddb61eed	19	117	0	117	1	0	1
26286b3f95b	13	1	0	1	1	0	0
b003d954237	18	22	19	3	2	0	0
cee1de4e365	18	41	40	1	3	1	0
0d133746330	18	41	40	1	3	1	0
18fdcc02cdd	18	52	34	18	1	0	0
4e39a3960fd	22	16	8	8	4	0	0
928daf6e7af	21	93	51	42	2	0	0
6ea902b6ae8	18	8	4	4	1	0	0
92138c1dbd3	19	8	4	4	1	0	0
4be75096b19	22	40	38	2	6	0	0
57dbdc43d5c	18	4	2	2	1	0	0
66230402006	18	134	86	48	3	0	0
82412c3d6ef	15	8	4	4	1	0	0
f97beda4183	15	6	3	3	1	0	0
89a78388daf	15	2	0	2	1	0	0
1ab14df1d9f	15	2	1	1	1	0	0
dbc787b18e2	15	8	4	4	1	0	0
dd917b9364d	15	3	2	1	2	0	0
a94b9fa74af	15	10	5	5	1	0	0
9780ebbe6a2	15	6	3	3	1	0	0
ec1f01f34f3	15	1	1	0	1	0	0
1926de0a4e8	14	632	316	316	1	0	0
9b17478444d	20	21	19	2	3	1	0
4307b6466b6	20	19	14	5	2	0	0
9151c1fffd6	18	6	3	3	1	0	0
c33e6c3c788	18	2	1	1	1	0	0
f5f3b95f712	18	9	6	3	1	0	0
b03b7b11141	16	345	211	134	6	0	0
ede29a2e0bf	15	7383	555	6828	25	5	12
c6ccb565bbc	17	36	29	7	1	0	0
cb02ffcd45b	13	10	5	5	2	0	0
a568ee1ed06	13	11	0	11	1	0	1
f00db331884	18	11	11	0	1	1	0
b22e13af0cc	18	242	173	69	7	2	1
b0f0cf0a7a1	17	376	304	72	9	7	1
a682503f637	20	509	336	173	6	0	0
ccf5a9ec83b	17	870	318	552	3	0	0
a3ecad71daa	18	16192	16191	1	18	17	0
3b168f97ebf	17	131	85	46	7	0	0
e1c8390c5fd	21	4	2	2	1	0	0
84dffb0e195	21	4	4	0	1	0	0
661ede2a56a	13	26	20	6	2	0	0
d7d638169db	15	16	15	1	2	0	0
8a08ee3899c	21	66	39	27	3	0	0
6c8ecd09849	12	12	7	5	2	0	0
5a39d9d8205	20	32	25	7	3	0	0
73fb98c22e6	19	149	147	2	1	0	0
0376658e4b3	13	15	9	6	1	0	0
2094555a144	14	2	1	1	1	0	0
c844e24ce64	14	2	1	1	1	0	0
6e69b7595df	13	38	38	0	3	0	0
ccd3e51224d	21	66	64	2	5	0	0
7bdb01b938c	20	8	4	4	1	0	0
ed0b09d73dd	22	229	115	114	10	0	0
ce3c062ff56	21	22	11	11	1	0	0
e73b4abde3f	21	5	0	5	1	0	0
67b7dabcaec	21	38	19	19	2	0	0
d4033475ee7	21	57	32	25	5	0	0
4bff99c1567	21	38	19	19	2	0	0
5fefc9fa1fb	19	2	1	1	1	0	0
0c2e13a775e	19	20	18	2	1	0	0
eae5b6b873c	19	2	1	1	1	0	0
3786832c80e	20	8	7	1	1	0	0
0f1166265a4	22	2	1	1	1	0	0
334414c4cf1	21	299	0	299	4	0	4
e582580dc34	20	4404	2196	2208	23	0	0
5cb84cecc9a	20	1547	919	628	19	1	0
8e42d07de0b	19	118	104	14	4	2	1
63a7a3b036a	17	7	5	2	1	0	0
01b5f405294	14	60	55	5	3	0	0
bccad526123	14	106	89	17	3	2	0
5ea67903405	18	70	39	31	4	0	0
3d1f8a2976d	15	25	5	20	1	0	0
e4ec38ee6f7	21	2	1	1	1	0	0
74e4956ab8d	20	37	21	16	1	0	0
70e0c6e475d	14	21	14	7	2	0	0
6c5e7a0da3d	18	5	2	3	1	0	0
1e4aa8761fe	18	20	13	7	3	0	0
5021dec04c2	17	37	33	4	4	2	0
e3287ea493d	16	81	76	5	5	0	0
c26b26e2eed	15	23	17	6	3	0	0
3f2983761c1	15	48	31	17	4	0	0
47a340b312a	15	4	2	2	2	0	0
c20769b2b97	14	30	19	11	3	0	0
92f6906f19d	14	53	27	26	7	0	0
ca47bea91f7	14	97	88	9	5	0	0
e9b2f1320f6	13	60	47	13	6	0	0
15c891dd372	13	1	1	0	1	0	0
f5f2d5bac82	13	1	1	0	1	0	0
65752b5824c	12	1	1	0	1	0	0
188698b2019	22	24	11	13	1	0	0
5ffbc40071b	21	149	64	85	2	0	0
0b047e3d602	21	32	32	0	1	1	0
88dad094470	21	699	385	314	11	0	0
890645fc5de	18	6	4	2	1	0	0
038c4585929	18	427	216	211	2	0	0
53e8885e37a	18	22	15	7	1	0	0
1619f4c4e8e	17	26	26	0	1	1	0
f49c04c1eed	17	2	1	1	1	0	0
88ed33fca2a	17	215	198	17	6	2	0
47eed08ffc8	15	19	10	9	2	0	0
d3ffda45977	15	30	20	10	2	0	0
985d515943d	15	4	3	1	1	0	0
5fdd8a60a2f	14	125	62	63	10	0	0
ecd851acaa2	17	13	11	2	2	0	0
b218cd5b413	16	25	25	0	1	0	0
969b7eb62e6	14	64623	64618	5	7	2	0
efc12b2ee1a	14	90	47	43	4	0	0
4289dd2ed93	20	28	27	1	2	1	0
8b06876de16	19	4	2	2	1	0	0
4eb502bc533	19	125	87	38	1	0	0
785c3ba849e	16	296	223	73	9	1	0
0121351db55	15	11	8	3	1	0	0
cd72444f61a	23	36	36	0	1	0	0
d13e4c1676b	21	4	2	2	1	0	0
2aa2489641e	21	50	50	0	1	0	0
d9b1129fcb9	21	20	16	4	2	0	0
ff341a01b3b	21	230	176	54	10	0	0
560701a3c30	20	156	87	69	2	0	0
af32dbf1ad4	19	6	5	1	1	0	0
9b6fc25d678	19	87	51	36	1	0	0
d365f5ecbae	19	47	43	4	3	0	0
8972d762e7a	19	63	61	2	3	1	0
f2ea4a21fe3	18	12	9	3	2	0	0
95f42c0b4a6	18	8	4	4	1	0	0
b1e357f452b	18	365	201	164	24	2	1
3f925bb3a92	17	83	70	13	8	0	0
4290531eacf	17	69	48	21	3	0	0
98ceccdfcdb	17	17	11	6	3	0	0
9e3ad7d1545	17	90	74	16	8	1	0
db5083a3687	14	2224	1153	1071	22	7	8
fc3ac3132e6	19	7	4	3	1	0	0
59cf53e3923	19	4	3	1	1	0	0
aea84251360	19	2	1	1	1	0	0
3c84730dd7c	19	776	134	642	2	0	0
4accb5b2d66	18	32	27	5	1	0	0
859663bd01e	17	6	3	3	2	0	0
9c2362b6751	14	8	4	4	1	0	0
a7624282a69	21	78	38	40	9	0	0
39ca8de2ebc	18	46	40	6	3	0	0
fbae5ff1a72	16	13	11	2	2	0	0
0123630db3a	15	12	8	4	2	0	0
81d55c7ed33	15	59	56	3	4	0	0
b8c843a0a4e	14	162	131	31	6	1	0
50f241acbf2	13	114	72	42	9	2	0
d5614985815	17	2001	1008	993	4	0	0
d78401060f1	20	105	82	23	7	1	0
e82eb8cbb5f	17	82	61	21	5	0	0
0ced11a6868	14	7	0	7	1	0	1
3020cabe981	14	23	11	12	1	0	0
d37e3de8c0b	14	1	0	1	1	0	1
3be7f7aea87	14	14	8	6	3	0	0
114754c010b	13	102	90	12	2	0	0
1040f453ce8	13	179	96	83	3	0	0
bc8d8e0e313	16	2	1	1	1	0	0
7108b898f36	16	192	96	96	1	0	0
14aa03b1ea4	16	65	45	20	3	0	0
d767ade6f02	14	349	239	110	4	2	0
dc10994760c	21	48	40	8	3	0	0
fc48c07cb09	17	23	19	4	2	1	0
7a0697af876	17	2	1	1	1	0	0
f9d1d3e4a02	17	21	18	3	2	0	0
f39a7e326fc	16	94	46	48	1	0	0
d60cd756292	15	14	10	4	1	0	0
91dd166f349	15	35	0	35	1	0	1
61066a52817	15	2	1	1	1	0	0
a6b8f642305	14	19	4	15	1	0	0
86e3091c3a8	14	2465	1234	1231	1	0	0
4a8f185fd90	14	237	120	117	2	0	0
db7389a676c	13	0	0	0	1	0	0
325199a1c36	23	39	22	17	6	0	2
73dccc89ae7	23	1	1	0	1	0	0
98c4f4e1fbd	23	14	7	7	4	0	0
e615de96e59	22	667	333	334	1	0	0
d61fbe10a80	21	8	4	4	1	0	0
8b06bc7d847	13	12	6	6	2	0	0
f8d99dec387	22	0	0	0	1	0	0
0c9b1c0c27e	22	0	0	0	2	2	0
d6e00c97396	22	23	16	7	1	0	0
db3a781ea18	22	2	2	0	1	0	0
eabf277bb6c	22	2	1	1	1	0	0
6c6433d8b89	22	121	76	45	1	0	0
6fee1f0d6c1	22	2	1	1	1	0	0
234a329080e	22	12	6	6	1	0	0
8c19bd45a6f	22	3	2	1	1	0	0
5c9248bef75	22	7	3	4	1	0	0
63c323d09e7	22	97	61	36	1	0	0
04a6ab531dd	22	7	3	4	1	0	0
735c59f08c9	22	97	61	36	1	0	0
0b35de2e967	20	46	29	17	6	0	0
555ae7d8a04	20	19	19	0	1	1	0
75f5bb07ec7	20	0	0	0	1	1	0
36f6bd41de3	19	4	2	2	1	0	0
8c9044354a6	19	77	39	38	2	0	0
fef7d02e656	19	229178	113446	115732	2	0	0
f2d276ca7b4	18	209922	208704	1218	35	9	6
f734fb9cb0d	22	163	123	40	4	0	0
ceb449c487f	19	4	2	2	1	0	0
6332ba786ff	19	31	16	15	1	0	0
02ea3966d90	17	17	11	6	2	0	0
1b7866a8313	21	10	5	5	2	0	0
b15b1ed83af	21	34	34	0	1	0	0
2b994e6da41	20	212	207	5	4	2	0
cae9e95dfde	15	398	243	155	3	0	0
a66800cbfbc	15	2468	1241	1227	1	0	0
6dab6864025	15	102	102	0	1	1	0
bcd1970c2e6	22	363	226	137	12	1	1
c357f11200d	17	176	125	51	4	0	0
d0d756d1a4b	17	22	0	22	1	0	0
370e1755680	16	4	4	0	1	0	0
860d2741171	16	2	1	1	1	0	0
19253fb0d91	14	9	7	2	1	0	0
903c90e9536	19	22	19	3	3	0	0
733575504ba	00	3	2	1	1	0	0
2abb70aca72	00	4	2	2	1	0	0
9827455a2b9	00	2	1	1	1	0	0
c697b509ec4	00	17	11	6	2	0	0
a08ebe5922c	23	15	9	6	1	0	0
31823e9fa49	23	555	351	204	18	0	0
6ae27d28f50	23	18	9	9	2	0	0
eeb2bd4cef3	19	107	54	53	1	0	0
941e67cb99a	18	67	53	14	1	0	0
10d0efe0e22	18	2	1	1	1	0	0
fea41a4a755	18	8	4	4	2	0	0
9c3dcd1c446	18	8	4	4	2	0	0
bf5b5d33043	18	7	6	1	2	0	0
917608b24b6	18	6	3	3	1	0	0
1f535d2493d	16	163	64	99	18	0	0
954fe9cf1cd	14	2	1	1	1	0	0
efc39d79185	00	103	98	5	2	0	0
72af7f96e76	00	3	3	0	1	0	0
0ec928ccebf	23	51	51	0	1	0	0
477aaf703b6	23	8	6	2	1	0	0
a5399a3e1b7	22	57613	57595	18	4	2	0
f0636ec5798	19	4	2	2	1	0	0
7b52634458d	19	2	1	1	1	0	0
12dc56f4764	19	23	10	13	8	0	0
7ae7c39691c	19	2	1	1	1	0	0
78cc657bcf8	18	4	2	2	1	0	0
d20b7626782	18	8	7	1	2	0	0
eb4f20c9be4	18	44	31	13	2	0	0
79caf0e2564	16	278	54	224	4	0	0
da25658f39b	15	60	30	30	2	0	0
b52f6071a91	15	124	124	0	2	1	0
d76299067c3	14	255	186	69	2	1	0
44c3af28f7c	14	8	6	2	1	0	0
3fbbe46d058	22	2	1	1	1	0	0
99370063588	22	24	19	5	1	0	0
eb6ab903877	13	60	35	25	2	0	0
bc34fdf9d15	20	28	27	1	3	0	0
d9c1bead130	19	4	2	2	1	0	0
c44da13053b	19	7	4	3	1	0	0
d240acb5afb	19	79	78	1	2	0	0
79c8145c2de	18	15	12	3	1	0	0
dedcb455421	21	4	3	1	1	0	0
6d4f009ac26	21	1	1	0	1	0	0
c5c17796035	19	4	4	0	1	0	0
5f8e4c2b7a5	18	7	7	0	2	0	0
25b99c3db9c	17	19	18	1	2	0	0
386c9a6ac09	22	379	238	141	5	0	0
48cd33b6980	21	179	170	9	6	2	0
65a78f4f101	21	10	5	5	2	0	0
b5f9f92657b	20	2	1	1	1	0	0
3d8d3ab1bc2	20	69	69	0	2	2	0
9b0e7e0bf90	16	4	2	2	1	0	0
3c983fc5a6a	20	5	4	1	2	0	0
aefea1640d1	21	91	59	32	3	0	0
cfdada651b2	20	5	4	1	2	0	0
188b9c6ab2f	20	793	776	17	13	3	0
f0cc21ca0ba	14	10	5	5	1	0	0
