Commit Id	Time	Total LOC	LOC added	LOC removed	Files affected	Files added	Files removed
d019eac5b5f	1	122	118	4	4	1	0
c79c304ead2	12	119	114	5	4	1	0
cdde9a386ac	0	90	87	3	2	1	0
661190af13a	23	279	158	121	2	0	0
e57ab7ba06e	22	11	7	4	2	0	0
1442c1c6de1	22	394	277	117	9	2	0
159da758e4f	23	231	116	115	1	0	0
442d2d0cdec	12	77	56	21	12	0	0
7f9b01509f2	18	112	112	0	5	1	0
25f9e92813e	14	2	1	1	1	0	0
61c0d571bf6	16	19	13	6	2	0	0
a05dae2cedf	16	3	2	1	1	0	0
346b59e4a32	16	169	113	56	7	0	0
0afdfae0eb1	21	2	1	1	0	0	0
e40b52161d8	20	1679	1679	0	1	1	0
730e511b359	21	20	15	5	2	0	0
f4fe5331666	19	17759	1554	16205	169	33	35
4800310f6aa	19	30	15	15	15	0	0
10b6156bd2f	9	74	71	3	2	1	0
390598608c9	15	3577	2029	1548	123	0	0
31377c803e0	15	3577	2029	1548	123	0	0
92b64170983	11	170	168	2	6	0	0
3e9f2e61db3	17	92	83	9	4	1	0
cb5da7b4435	14	693	559	134	12	1	0
96dffb12177	14	693	559	134	12	1	0
82098bb97bb	6	20	12	8	2	0	0
7c3643b7678	9	9	9	0	2	0	0
a35a2f0192f	13	833	692	141	11	3	1
2394b974cc2	8	44	22	22	1	0	0
8803aa3af70	23	486	344	142	17	4	0
f61d9405bfc	18	967	826	141	30	6	0
6f3d60388eb	17	301	182	119	13	0	0
153784b3489	17	19	13	6	1	0	0
68396c7aacd	17	22	13	9	2	0	0
ec4c849627f	17	3	3	0	1	0	0
0645795adfd	16	12	11	1	1	0	0
3b2cf882d93	9	116	73	43	1	0	0
0236f906da1	22	197	110	87	13	0	0
f16edd26329	16	107	89	18	2	0	0
4a2792cd2f8	15	87	67	20	4	1	0
c17449df167	18	2	1	1	1	0	0
78cd4533d9f	17	9	7	2	1	0	0
06b19452982	20	27	16	11	1	0	0
03747f69fba	22	47	43	4	4	0	0
f5ab3e4c5cd	10	6	4	2	2	0	0
796834bf18d	15	4	4	0	1	0	0
1903240f2a5	22	18239	18239	0	17	16	0
f572b91c3ea	15	36	22	14	2	0	0
60f777d343c	16	84	76	8	2	1	0
9b8fcff4357	14	46	31	15	3	0	0
5ce4eed54dc	10	67	65	2	2	1	0
04b92632bd9	15	3585	3585	0	7	6	0
88dc1fcb62f	10	6	6	0	1	0	0
fce0eb416b4	6	14	13	1	2	0	0
5885f464f0a	7	10	6	4	1	0	0
5ce50ece16e	7	11	10	1	2	0	0
65b127572f2	12	29	29	0	2	0	0
ac2263b77f3	21	89	85	4	2	1	0
014ab772763	21	37	27	10	2	0	0
0be5a94c565	12	3	3	0	1	0	0
a6ddfe20d2b	14	49	36	13	2	0	0
532f9ffca2d	11	3	2	1	1	0	0
21fbbd57908	19	8	6	2	1	0	0
ba7c9ce9649	12	5	2	3	2	0	0
5977cba985a	10	52	50	2	3	1	0
2bc30f239be	16	508	340	168	22	0	0
7063c59b97f	16	169	86	83	12	0	0
671b5be6e9d	19	3	1	2	1	0	0
42acbf809b6	12	285	242	43	4	1	0
970bdccc38f	16	552	500	52	19	2	0
a1cf3ada624	16	1019	776	243	47	9	0
59a075e108c	14	25	18	7	2	0	0
3d4c663ee68	13	19	17	2	2	0	0
1c3863abfd4	14	19	15	4	2	0	0
af76b08666d	13	157	136	21	5	0	0
a1b3273a9d4	8	67	38	29	1	0	0
af6a2339c56	11	9	8	1	1	0	0
b80d11d46b3	16	2	1	1	1	0	0
306f8634384	16	6	0	6	1	0	0
b9a0eb06881	15	2131	779	1352	5	0	0
c50750e1fd1	12	13	11	2	1	0	0
f6308f3ee68	15	70	44	26	2	0	0
166c405b333	16	11	2	9	1	0	0
048e0e77e0c	17	202	164	38	8	0	0
8e28193cc23	12	948	535	413	8	3	0
ea7b8172665	16	135	131	4	2	1	0
e5791f74f0b	9	9	6	3	1	0	0
dda22a520b8	16	110	94	16	3	0	0
6caf012d595	18	3	3	0	1	0	0
ccf8f3eebc1	10	12	11	1	0	0	0
8e29ce9f13f	18	1845	967	878	63	0	0
3c6b5d5df1e	18	31	18	13	1	0	0
42f926ece7e	17	1	1	0	1	0	0
38176d3a1aa	9	2	1	1	1	0	0
508a6c2eeec	14	14047	10006	4041	9	4	0
d62c2d975a2	3	187	187	0	4	1	0
509cfbc2b73	3	16	14	2	1	0	0
