Commit Id	Time	Total LOC	LOC added	LOC removed	Files affected	Files added	Files removed
43da0e6fe47	17	1	1	0	1	1	0
c96ef84427e	17	3	1	2	2	0	1
27ef0b0903e	2	3	2	1	2	1	0
764dfbb1bf1	2	2	1	1	1	0	0
9e8d812ce99	8	7	6	1	1	0	0
567470b136c	7	57	43	14	2	0	0
08782931205	7	216	163	53	4	0	0
09bb1d64dc7	23	2	1	1	1	0	0
6efc86df6a9	22	7	6	1	1	0	0
a962cca390f	16	8	8	0	2	0	0
91ecfbcae86	13	534	2	532	9	0	2
70bf121f21c	1	17	13	4	1	0	0
7a6a77e07c9	14	95	30	65	2	0	0
78487b6256e	14	95	30	65	2	0	0
9e77b1a82ec	10	82	57	25	6	0	0
4d3a907f732	13	235	156	79	6	1	0
3de406cc58b	13	84	84	0	2	2	0
1c2dd454dbf	22	33	21	12	4	0	0
a845bf74ae0	0	60	60	0	2	1	0
4062a42aae4	0	4	3	1	1	0	0
1e29fe65c31	23	2	1	1	1	0	0
1037f5c1136	23	5	2	3	1	0	0
858f23094e9	22	1691	1415	276	8	4	1
c953ecfb9ed	22	10	9	1	1	0	0
3b16a89b3a3	22	4	2	2	1	0	0
2eb1274d6cf	18	4	2	2	2	0	0
09ac99f1f4b	1	45	23	22	1	0	0
406f44a86b3	2	101	63	38	7	0	0
126e3ba2d38	2	211	0	211	3	0	2
cc82724fdcd	2	271	0	271	3	0	2
d9aa9b54cfb	2	106	50	56	3	0	0
5c9a262eb07	1	6	3	3	1	0	0
9cec08e4902	23	191	91	100	6	0	0
b3884c574b3	2	124	96	28	0	0	0
4a346929031	2	124	96	28	0	0	0
df15472d347	2	124	96	28	0	0	0
25ce5016f4d	3	1	0	1	1	0	0
874321298bd	3	17	10	7	1	0	0
a5e67ad9e77	2	129	100	29	0	0	0
b1664daeb99	18	745	741	4	4	1	0
3ef6433255c	4	47	44	3	0	0	0
a293f90db46	19	299	148	151	1	0	0
583f2e59996	4	7	3	4	2	0	0
fd013d17a21	3	791	790	1	3	1	0
35e32225d12	2	2	1	1	0	0	0
8d70294c31d	3	2	1	1	1	0	0
36846f9b6b2	2	47	22	25	5	0	0
38d8cd60ea1	21	22	10	12	1	0	0
61af4207dae	22	30	28	2	2	0	0
f99fc29e62c	22	9	9	0	2	0	0
6329633a3e3	22	5	5	0	1	0	0
8ee9c53c771	21	34	25	9	1	0	0
d8d627e2d4a	12	25	0	25	3	0	0
9526fef626c	2	2	1	1	0	0	0
88947dc4f09	2	2	1	1	0	0	0
07f3274ac42	2	172	94	78	1	0	0
f9fea12555c	2	5	5	0	1	0	0
f263b291414	2	196	145	51	2	0	0
25d0e380485	16	25	25	0	3	0	0
8da7202d0bb	23	16	12	4	1	0	0
a763a4f4d99	0	2	1	1	1	0	0
8ca0b9a3c5e	0	15	6	9	1	0	0
a61066ea1b0	2	2	1	1	0	0	0
e6e6e87463d	4	8	3	5	3	0	0
f0bf325495e	3	11	6	5	1	0	0
4475b76535e	2	408	217	191	3	0	0
8c9b2d10663	3	10	5	5	1	0	0
0b5bf70bff8	22	12	9	3	2	0	0
87d898929ff	3	512	481	31	3	2	0
4fddca09f11	22	153	153	0	1	0	0
b0eed655841	1	354	354	0	1	0	0
b8879d64dd4	22	9	0	9	1	0	0
6ad629895d5	21	23	10	13	4	0	0
bb3bf091d44	22	197	104	93	2	0	0
5087c62f18f	21	14	7	7	2	0	0
2ce0961de18	21	54	47	7	4	0	0
0eb4c2157da	23	477	470	7	5	0	0
c99962e4cde	21	26	13	13	8	0	0
e0f47be9d0d	23	162	99	63	13	0	0
43d75952ffc	22	22	4	18	1	0	0
dc99aa0c8ca	0	145	117	28	2	0	0
b70f8aec848	2	2	1	1	0	0	0
595509bb4cc	20	2	1	1	1	0	0
b9540c28e99	20	18	10	8	1	0	0
01148265cbf	1	38	23	15	1	0	0
1ac133ea6f3	20	30	12	18	2	0	0
dea23313776	17	281	150	131	1	0	0
7c731ec9dd5	5	447	313	134	3	0	0
af15b4e45a7	15	47	26	21	1	0	0
9ddfcfecca2	15	51	14	37	2	0	0
9e31e0837ec	2	13	12	1	3	0	0
fe6f3638372	0	3	1	2	1	0	0
b7b0c92ac18	23	2	2	0	1	0	0
c3ffbf219ca	22	61	53	8	2	0	0
86518c3b110	23	10	9	1	1	0	0
2d8ab906135	22	5	0	5	1	0	0
0b763213083	22	24	17	7	1	0	0
a6f2082b33d	22	3	1	2	1	0	0
d1bf9cf1f8e	12	4	2	2	0	0	0
0a2f1cb334e	0	956	947	9	5	1	0
0b96c5bc3b0	0	134	134	0	2	0	0
2655269911d	0	4	4	0	0	0	0
bd62203d137	16	384	363	21	6	2	0
d66cf5f32cc	9	12	10	2	1	0	0
fe804d9bc7c	9	8	5	3	1	0	0
9be07f7fe19	9	12	6	6	1	0	0
ad41e778b43	9	15	10	5	1	0	0
dd3308851d4	9	2	1	1	1	0	0
4a2cb078088	17	42	26	16	6	0	0
a6aca21ced2	3	7	5	2	1	0	0
6d266219cc8	17	12	10	2	1	0	0
e047ec340dc	3	12	11	1	1	0	0
4eea3e45bd6	3	4	2	2	2	0	0
3c3d1d31c56	3	15	9	6	4	0	2
e85733a80ba	2	9	7	2	1	0	0
46dc393ff17	2	6	3	3	1	0	0
a807ac6660f	2	41	27	14	1	0	0
2d39e1341c1	2	18	11	7	1	0	0
cecc3513036	1	18	15	3	1	0	0
0580f9a9bfc	1	51	51	0	1	1	0
bea5e6eff6b	0	6	0	6	2	0	0
967b7b0d8cd	0	14	13	1	2	0	0
f48c36f74f9	0	30	21	9	2	0	0
1361e87e807	15	12	7	5	1	0	0
b0f048e9709	5	235	0	235	1	0	1
03a74efb168	4	12	6	6	2	0	0
8b9f7c6eb24	4	30	30	0	1	0	0
13fb6f7fa17	4	85	79	6	1	0	0
51300f36d6d	4	5	3	2	1	0	0
6e522fb27bd	3	22	20	2	2	0	0
9f9332963af	1	22	16	6	0	0	0
9a9edb0e8e6	22	5	5	0	1	0	0
3216f08b6d9	0	2	2	0	1	0	0
1d0193a7334	0	4	2	2	2	0	0
f37cc8720b4	0	4	4	0	0	0	0
6f08fdbcca6	0	8	5	3	0	0	0
d56e1a3fcdd	0	4	2	2	0	0	0
276b0b174e6	0	7	6	1	0	0	0
3947269f97d	0	12	12	0	1	0	0
d7de459b80c	0	4	2	2	1	0	0
6e54f416ad1	0	15	11	4	1	0	0
1937c5e3c14	0	16	16	0	1	0	0
51c68672809	0	2	2	0	1	0	0
f9a74a2327f	0	4	4	0	1	0	0
8fc3bac868d	0	6	6	0	1	0	0
fae7b815893	0	7	7	0	1	0	0
c7f0341d887	0	4	4	0	1	0	0
a85a7762684	0	28	27	1	1	0	0
7a1917d86fc	0	11	11	0	1	0	0
cbf73fcccd2	0	19	12	7	1	0	0
cd921c2c62c	0	9	9	0	1	0	0
81b26dc5558	0	6	6	0	2	0	0
b4510d57dc7	0	6	6	0	2	0	0
6d1af51de62	0	6	5	1	1	0	0
30bab527419	0	25	24	1	1	0	0
dcc35088909	0	3	3	0	1	0	0
4a42e408d22	0	11	11	0	1	0	0
a177d60e2b8	0	11	8	3	1	0	0
ae8906e7d1c	0	1	1	0	1	0	0
518fa2e29a6	23	76	76	0	2	1	0
b85c4c445bb	23	21	21	0	1	0	0
8a3132a4062	23	4	2	2	2	0	0
0b54514a86f	23	8	4	4	2	0	0
63bff5434d9	23	86	6	80	1	0	0
e98a06d90f0	23	23	15	8	2	0	0
dae9752973a	23	4	4	0	1	1	0
62af617f84a	22	15	12	3	1	0	0
13699c1b339	0	3	2	1	0	0	0
2463dbb3fd2	22	4	4	0	1	0	0
5ea2a615960	23	246	246	0	1	1	0
fa94d55f879	23	822	822	0	3	3	0
4a329af418f	22	10	8	2	0	0	0
4c16dd7c5c7	22	8	8	0	1	0	0
4476ce04dc3	22	12	10	2	2	0	0
d1d4695474b	22	8	5	3	0	0	0
5a36d1b86fb	1	343	319	24	4	1	0
99ba903d464	0	4	4	0	0	0	0
9032bfce593	9	4	3	1	2	1	1
e129630e9e5	22	50	32	18	2	0	0
0e8d858aba1	3	14	8	6	1	0	0
d8642a8aa65	1	136	133	3	1	0	0
7059be19ecc	23	609	318	291	15	0	0
7d4e8a9a711	1	5	3	2	1	0	0
aaa1f451e63	4	28	27	1	3	1	0
94914135dfa	2	190	168	22	8	2	0
8dad99fbf77	16	15	9	6	1	0	0
65ffebf8028	20	18	3	15	3	0	0
9877cb44129	16	15	9	6	1	0	0
f09e321871d	20	18	3	15	3	0	0
fa4eb47caac	20	1311	1311	0	4	2	0
54da818e4be	22	23	13	10	1	0	0
6301613ff57	14	150	100	50	4	0	0
e83a0cd016e	13	739	542	197	23	0	0
de7d698df7d	21	2	1	1	1	0	0
87405b0d98e	16	2	1	1	1	0	0
83338597352	17	521	386	135	7	0	0
7555227a12b	17	4	3	1	1	0	0
6fa8398853e	17	607	417	190	11	0	0
5508236c49e	17	813	542	271	6	0	0
6430c3f55dd	9	1	1	0	1	0	0
168ca527be1	9	6	4	2	2	0	0
